,names_all,name_index,match,Cluster
5629,Freight Master Logistics,5629,"[15478, 7645, 16118, 14566, 11120, 5097, 3261, 2285, 5142, 7937, 11082, 7129, 12815, 6010, 14696, 92, 6558, 17189, 12288, 3543, 13041, 12872, 8642, 7223, 12837, 13652, 4137, 9542, 12450, 13399, 5619, 10888, 17571, 9096, 10188, 113, 5042, 16584, 3055, 15047, 4734, 9469, 2759, 5416, 16234, 7995, 14576, 7992, 16370, 2102, 4173, 13646, 3010, 2641, 17239, 17329, 13855, 15416, 8185, 1044]",12
5630,Freightliner Custom Chassis,5630,"[9022, 8642, 15004, 10186, 12808, 1283, 1514]",19
5631,Freios Controil Ltda,5631,"[2511, 1514, 13162, 3064, 4715, 16343]",10
5632,Fremantle Football Club Shop,5632,"[15416, 1373, 388, 5623, 1514, 2067, 2323, 4708, 16255, 692, 9308, 9677, 1946, 13633]",10
5633,French Flair,5633,"[118, 10429]",21
5634,French Terrakotta Corp.,5634,"[12808, 16343, 15477, 12587]",10
5635,Frener & Reifer America Inc.,5635,"[12759, 9562, 11221, 12661, 4992, 11061, 9701, 898, 11219, 4711, 4708, 8225, 1342, 4917, 8700, 2390, 7223, 1668]",13
5636,Fresenium Medical Care Na,5636,"[851, 7223, 15699, 4917, 4686, 16791, 14609, 12633, 9809, 9247, 92, 10784, 4830]",13
5637,Freshworld International Inc.,5637,"[14334, 3479, 15891, 17482, 1135, 16251]",23
5638,Fret Imp. Exp. Tahiti,5638,"[15743, 7692, 12017, 2010, 6355, 5101, 13045, 933, 3510]",19
5639,"Freuden Medical Plastic Hardware Products (Shenzhen) Co., Ltd.",5639,"[4039, 12808, 11948, 1354, 7751, 11817, 9984, 16549, 265, 5545, 14139, 1378, 11600, 4888, 12022, 11369, 1084, 13681, 15147, 6744, 14912, 10818, 11120, 6556, 15719, 11956, 17066, 7641, 4657, 9010, 10261, 17070, 10292, 11593, 16365, 14261, 9379, 2777, 15868, 17259]",11
5640,Freudenberg Nok Componentes Brasil Ltda,5640,"[1893, 488, 6556, 5642, 7159, 993, 4503, 3133, 3236, 12592, 14520, 5641, 5853, 34, 1863]",13
5641,Freudenberg Nok De Mexico Sa De Cv,5641,"[1476, 9809, 11408, 14455, 5769, 4657, 5642, 1645, 3568, 10243, 10076, 12447, 5851, 5962, 1968, 12597, 8636, 13433, 8951, 9737, 1892, 9477, 5640]",6
5642,"Freudenberg Nok Pvt., Ltd.",5642,"[5640, 5641, 12691]",6
5643,Friccion Y Tecnologia Sa De Cv,5643,"[8445, 17549, 13427, 6615, 10141, 15623, 13420, 17369, 10136, 6355, 17108, 892, 16435, 9214, 942, 269]",23
5644,"Friends Of The Shanghai Building Materials Co., Home",5644,"[15816, 14015, 3133, 13162, 5265, 13167, 8635, 302, 240, 12022, 15836, 8383, 9247, 15477, 13938, 92, 1174, 12858, 13202, 13976, 13883, 13881, 14061, 13967, 1652, 11481, 3072, 1934, 13161, 12967]",10
5645,Friends Traders,5645,"[391, 5600, 11202, 5647, 2793, 17009, 7296, 10292, 3948, 12955, 262, 9385, 11018, 736, 16343, 14752, 13206, 13899, 14392, 2908, 8101, 10403, 15047, 7233, 15416]",10
5646,Friendship Container,5646,"[3333, 3644, 12759, 11378, 11080, 5528, 3064, 15477, 411, 14312]",10
5647,Friendship Transport Inc.,5647,"[7536, 944, 3888, 13621, 12670, 14311, 4778, 15047, 1303, 8150, 15889, 16873, 17247, 8936, 14312, 4464, 2314]",22
5648,Frigelar Comercio E Industria Ltda,5648,"[17034, 16038, 13747, 8031, 8947, 15365, 483, 12643, 10758, 6586, 12247, 14182, 13395, 987, 15644, 12021, 1817, 9131, 1120, 8883, 2234, 1304, 3145, 9887, 9213, 3533, 11802, 3149, 7230, 1998, 12509, 3191, 5248, 6355, 10132, 12502, 10423]",18
5649,Frigi Engeeniring Services Pvt.,5649,"[12423, 15474, 12552, 14919, 9923, 10524, 17485, 7223, 9920, 10784, 17138, 1073, 831]",19
5650,Frigorifico Modelo Py S.A.,5650,"[9737, 12573, 12509, 9312]",12
5651,Fronius India Private Ltd.,5651,"[5518, 13588, 15247, 1733, 4139, 13061, 5805, 1311, 10903, 10127, 10182, 12901, 3309, 2978, 3628, 9594, 17210, 7697, 15087, 5854, 3122, 11249, 12864, 16264, 6311, 9694, 9948, 15026, 3744, 12971, 12097, 15604, 7121, 801, 2076, 9646, 12888, 8955, 6359, 2178, 3453, 8701, 8357, 17278, 10077, 13162, 7203, 1880, 5609, 16800, 1813, 10356, 17587, 10418, 7301, 3621, 12800, 3511, 5259, 4067, 1649]",14
5652,Front Row Events Att.Jacqueline,5652,"[16779, 16616, 302, 4686, 16343, 12421]",13
5653,Front Row Events Level 1,5653,"[10261, 5652, 3072, 16779, 11071]",11
5654,Front Street Refrigerated Services,5654,"[7751, 4999, 9920, 9703, 4461, 3072, 4138, 1257, 12946, 5347, 302]",12
5655,Frontera Gestao & Comercio International Ltda,5655,"[4708, 1200, 14971, 12587, 10172, 13280, 745, 16738, 14997, 839, 12944, 9933, 7514, 15477, 10429, 4461, 3072, 12022]",15
5656,Frontier Gulf Llc,5656,"[12509, 6355, 7604, 16579]",12
5657,Frontier Packaging Inc.,5657,"[5768, 7296, 4653, 4319, 411, 11221, 262, 6013, 354, 11036, 11185, 7282, 9864, 8445, 11999]",13
5658,Fruiticana Produce Ltd.,5658,"[11071, 13202, 3064, 458, 15932, 12509, 12490, 7751, 3494, 15238, 16747, 876, 16444]",11
5659,Frutas Vegetales Valerio Corp.,5659,"[12017, 97, 228, 16642, 695]",19
5660,Ft Hose & Hose Sdn Bhd,5660,"[9235, 8817, 8225, 16943, 3072, 15416, 15871, 13202]",15
5661,Ft Synthetics Inc.,5661,"[17500, 6383, 92, 3100, 2796, 12222, 3917, 7411, 13152, 11484, 8688, 8171, 126, 4711, 7223, 1883, 15755, 14373, 15416]",11
5662,Ftf Sonora S De Rl De Cv,5662,"[3630, 14609, 15182, 12509, 118, 14729, 302, 14334, 12587]",11
5663,Fts International Express Inc.,5663,"[2552, 6662, 5352, 9102, 498, 16285, 103, 16600, 1434, 11231, 13202, 5124]",19
5664,"Fu Bao Shoes Co., Ltd., Dongguan",5664,"[5747, 13070, 9228, 13622, 118, 15416, 5502, 13202, 16539, 10972, 13167, 4641]",11
5665,"Fu Chian Tire Co., Ltd.",5665,"[6623, 3353, 10261]",10
5666,"Fu Jian He Cheng Shoes Industry Co., Ltd.",5666,"[10292, 14531, 13118, 6554, 6952, 14545, 15030, 3630, 4551, 10086, 7446, 5689, 10261, 92, 13683]",18
5667,Fu Jun Shenzhen City Trading Co.,5667,"[1376, 1920, 10261, 8150, 16343, 9154, 13202, 860, 14208, 9232, 10204, 10872, 12573, 14160, 10263, 5745, 16202, 6348, 8231, 924, 14190, 8528, 5472, 17824]",10
5668,"Fu Le (Nan Jing) Chemistry Co., Ltd.",5668,"[1514, 12509, 7223, 6586, 10186, 8553, 16635, 569, 5885, 2693, 2850, 6936]",21
5669,"Fu Liang Plastic Materials (Shenzhen) Co., Ltd.",5669,"[6689, 12022, 265, 302, 15030, 7306, 1283, 11742, 14402, 17378, 6807, 4874, 17067, 13680, 5576, 16635, 11171, 4708, 7217, 15717, 4282, 15736, 4993, 16579, 11615, 1567, 13681, 10349, 1174, 11609, 17320, 11817, 939]",11
5670,"Fu Qi (Zhangzhou) Sports Goods Co., Ltd.",5670,"[17624, 5763, 547, 3571, 5760, 13162, 6626, 10822, 6075, 4591, 6513, 11040, 3910, 13161, 14902, 6957, 3529, 3485, 3486, 6129, 4525, 10471, 13186]",22
5671,"Fu Science And Technology (Ganzhou) Co., Ltd.",5671,"[8189, 6909, 9087, 14235, 11722, 16759, 15638, 16626, 4708, 17367]",23
5672,"Fu Wei International Trading (Shanghai) Co., Ltd.",5672,"[12560, 16255, 6688, 5254, 8244, 7660, 7540, 17507, 5355, 1376, 17170, 17645, 9998, 411, 6827, 4708, 1987, 5014, 860, 3630, 7282, 11018, 9552, 92, 11533, 8635, 4938, 4463, 1031, 12022, 3432]",10
5673,"Fu Yu Moulding & Tooling (Dongguan) Co., Ltd.",5673,"[4067, 5833, 5834]",14
5674,"Fu Zhou Guang Hua Yang International Trading Co., Ltd.",5674,"[8396, 14063, 12621, 15539, 14040, 15477, 12374, 895, 6591, 8679, 9830, 11355, 4463, 9729, 6435, 1353, 6688, 4296, 590, 677, 13183, 2386, 567, 13885, 14547, 9680, 17456, 12907, 1982, 13791, 826, 13948, 72, 5834, 5736, 3639, 8669, 6392, 1026, 9442]",10
5675,Fuade & Family Leather Product Plc,5675,"[17259, 8979, 5322, 16343, 3884, 1106, 939, 12509, 3644, 16577, 13753, 13901, 1011, 15822, 9933, 17045, 16626, 12335]",11
5676,Fuan Imp. & Exp.(Shenzhen) Co. Ltd.,5676,"[10483, 4780, 16748, 12727, 993, 11774, 12496, 6802, 13479, 16331, 9350, 89, 8422, 12022, 1001, 10253, 6633, 13750, 17395, 10553]",15
5677,Fubball Peru S.A.,5677,"[747, 1946]",11
5678,"Fuck Dilute Polymer (China) Co., Ltd.",5678,"[4464, 11711, 16579, 11710, 5375, 2425, 16596, 16371, 3723, 6892, 7797, 11727, 6534, 4463, 8445]",37
5679,Fugace (Pty) ) Ltd.,5679,"[8366, 5891, 15263, 4212, 3870, 6241, 15387]",14
5680,"Fugang Electronic (Kunshan) Co., Ltd.",5680,"[17398, 1979, 16838, 485, 2896, 12390, 16255, 6627, 6409, 13162, 9060, 5072, 986, 4686, 14727, 16343, 8150, 17539, 5719, 4657, 13416, 5472, 10261, 16148]",11
5681,Fuji Silvertech Concerte Private Ltd.,5681,"[7666, 4657, 4463, 7378, 13045, 5203, 14695, 3341, 9060, 3802, 2664, 7149, 3339, 262, 5518, 5768, 3064, 12509, 3072, 17075, 6558]",14
5682,"Fujian Daimler Co., Ltd.",5682,"[488, 7702, 7724, 411, 9247, 16641, 9158, 3695, 7208, 92, 16435]",10
5683,"Fujian Fuqing Youfa Industrial Co., Ltd.",5683,"[5232, 9087, 8180, 16435, 16103, 3741, 15305, 8536, 16616, 5877, 4964, 17609, 2535, 4533, 205, 15030, 15047, 12207, 14297, 12420, 11536, 4723, 8012, 10132, 13609, 1605, 111]",18
5684,Fujian Islamic Supply Chain Services Ltd.,5684,"[1001, 13167, 16579, 10261, 12509, 15047, 1331, 9057, 16616, 13374, 11378, 993, 12254, 9060]",13
5685,"Fujian Jiatong Tyre Co., Ltd.",5685,"[8231, 8445, 10341, 12356]",14
5686,Fujian Jinjiang Imp. And. Exp.Co. Ltd.,5686,"[17537, 13834, 11120, 17345, 4708, 13168, 12399, 17733, 13130, 12870, 9215, 10292, 3630, 4319, 7983, 8231, 17342, 10605, 8077, 17581, 3501, 2425, 15911, 4297, 3621, 8211, 7609, 8364, 101, 13475, 6380, 5573, 1841, 17743, 16748, 7921, 8033, 1600, 3626, 7923, 14176, 16714, 13783]",15
5687,"Fujian Lianfu Forestry Co., Ltd.",5687,"[16444, 16343, 5203, 7988, 15047, 5689, 4686, 11227, 6623]",15
5688,Fujian Lianjiang Fengxian Trading Co.,5688,"[10617, 4708, 8244, 5491, 1353, 17335, 9766, 10628, 2105, 8669, 7282, 8033, 10007, 8133, 676, 669, 5245, 15538, 354, 11226, 2098, 12587, 10872, 13284, 10054, 14160, 15913, 15477, 17344, 9277, 1026, 860, 9830, 6623, 11120]",10
5689,"Fujian Lifeng Footwear Industrial Development Co., Ltd.",5689,"[11330, 8801, 2148, 11038, 3348, 3533, 7462, 11221, 14272, 10388, 10810, 7465, 11819, 660, 10961, 7504, 6241, 7746, 17212, 4525, 4708, 4908, 5683, 5695, 16481, 6336, 245, 2400, 10781, 5912, 6006, 7497, 10261, 7461, 15047, 6908, 13877, 5768, 981, 10292, 7463, 12543, 9737, 7494, 495, 5666, 1041, 7447, 2646, 1120, 5699, 13669, 17214, 5052, 2715, 7498, 12567, 7476, 5818, 7488, 195, 92]",18
5690,Fujian Mawei Shipbuilding Ltd.,5690,"[7149, 16444, 16635, 3644, 10261, 4708, 4711, 7159]",11
5691,"Fujian Province Datian County Nuosiqi Trading Co., Ltd.",5691,"[9765, 2992, 8236, 8155, 7767, 7387, 12876, 12573, 7125, 262, 8241, 15537, 8445, 13774, 92, 10292, 15538, 635, 11989, 15013, 16493, 567, 4461, 16255, 16202, 4635]",10
5692,"Fujian Qinglu Shoe Industry Co., Ltd.",5692,"[6509, 4265, 12502, 10809, 5689, 6845, 16347, 13201, 7973, 15088, 9213, 8234, 15030, 8189, 16444, 10292, 1402]",18
5693,Fujian Rongjiang Imp. & Exp. .,5693,"[17195, 17742, 5283, 5768, 3501, 6355, 7208, 17537, 13130, 17361, 8031, 8077, 101, 7921, 10131, 11120, 16331, 5870, 10553, 12444, 8364, 14502, 6369, 3064, 7983, 13710, 16714, 15930, 5738]",15
5694,Fujian Rongjiang Imp.& Exp.Corp.,5694,"[17742, 4379, 7148, 13130, 488, 6625, 10261, 17368, 17704, 9170, 10253, 17150, 17362, 17332, 7923, 17780, 8744, 17357, 3501, 4339, 13094]",15
5695,"Fujian San Feng Footwear Co., Ltd",5695,"[5472, 14109, 5355, 1803, 11036, 8979, 5747, 118, 16616, 12735]",15
5696,"Fujian San Feng Footwear Co., Ltd.",5696,"[5706, 7570, 6558, 5768, 15330, 1267, 8979, 4708, 1041, 4293, 1910, 6667, 12022]",11
5697,Fujian Sanmu Imp. & Exp.,5697,"[8796, 70, 1479, 4255, 13374, 13423, 13385, 14171, 10605, 4319, 5693, 5870, 17072, 16412, 14124, 8386, 4337, 16643, 7694, 10253, 289, 12174, 13094, 8445, 12491, 17333, 10292, 17361, 13380, 15292, 13495, 5676, 17362, 15329]",15
5698,"Fujian Shunda Sport Goods Co., Ltd.",5698,"[15477, 6957, 15182, 13515, 13045, 16457, 4464, 15163, 5670, 14334, 16444, 9020, 12547, 7250]",22
5699,"Fujian Weilin Industrial Co., Ltd.",5699,"[15047, 12587, 16435, 12903, 15644, 6355, 8002, 4551, 2588, 999, 10810, 7282, 6973, 10186, 13362, 2905, 4525, 13683, 8476, 9151, 14182, 15030, 10332]",18
5700,"Fujian Yuanji Sports Goods Co., Ltd.",5700,"[13045, 2244, 10982, 14896, 17186, 4463, 4708, 2428, 12017, 7840, 547, 12804, 16368, 7249, 4082, 15320]",22
5701,Fujifilm Wako Chemicals Usa.,5701,"[5198, 3380, 1246, 4701, 6724, 9658, 4461, 13275, 9991, 9827, 548, 1217, 7327, 14502, 14543, 1389, 15737, 17465, 8492, 10699, 16966]",21
5702,Fujikura Automotive America Llc,5702,"[6769, 1217, 4708, 8560, 8556, 1132, 16444, 12509, 16300, 5445, 9153, 7223, 16152, 8562, 301, 11267, 3775, 12526, 8446, 12587, 6704, 12982, 15494]",13
5703,Fujikura Automotive Paraguay Sa,5703,"[7118, 17685, 12509, 8597, 7771, 118, 10186, 5537, 5834, 8560, 11796, 8531, 16356, 7753, 16641]",6
5704,"Fujikura Zhuhai Co., Ltd.",5704,"[12587, 16616]",10
5705,Fujipoly America Corp.,5705,"[9809, 13380, 16501, 12592, 16444, 13270, 10170, 6704, 9060, 905, 4708, 11766, 8445, 11120]",13
5706,Fujitrans Usa. Inc.,5706,"[12022, 12560, 16343, 13202, 16255, 16435, 7530, 10261]",11
5707,Fukoku India Private Ltd.,5707,"[4489, 9594, 10127, 13588, 15589, 13006, 8491, 9694, 11901, 17172, 10555, 14974, 15081, 15604, 976, 10797, 5453, 5518, 6783, 2199, 5767, 17474, 15588, 9148, 5855, 15161, 769, 7741, 15026, 7265, 9841, 12490, 7697, 5898, 1277, 4461, 8212, 7447, 13153, 3329, 2076, 8310, 6891, 15859, 12707, 15171]",14
5708,Fulaikesi Optically Variable Pigments Ltd.,5708,"[350, 4917, 13162, 5472, 923, 15932, 12509, 4686, 13167, 16365, 411, 354, 13492, 198, 8445, 2378, 10784]",11
5709,Fulflex,5709,"[12808, 16579, 5713, 15170, 2477, 6546, 9158, 15663]",11
5710,Fulflex A Garflex Inc. Co.,5710,"[9087, 5833, 11835, 6667, 657, 16439, 15477]",11
5711,Fulgar Lanka (Pvt) Ltd.,5711,"[14470, 5679, 6627, 1001, 1712, 16265, 1098, 1346]",10
5712,Fulgar Lanka (Pvt.) Ltd.,5712,"[16915, 118, 92, 1098, 3740, 5833, 1346, 11120, 14984, 12853, 14470, 1000]",13
5713,Fuller (China) Adhesives Ltd.,5713,"[9686, 2175, 354, 14098, 5709, 6795, 10377]",10
5714,"Fulong Electrical Appliance Mfg. (Shenzhen) Co., Ltd.",5714,"[3064, 9288, 2483, 16300, 14334, 6030, 2819, 10170, 13413, 1979, 6041, 10552, 730, 7223, 118, 16343, 10174, 16110, 1061, 4792, 9677, 753]",22
5715,Fun Books,5715,"[10261, 5719, 16575, 7149, 2782]",11
5716,Fundacion Fondo Nacional De Transpo,5716,"[798, 92, 11071, 814, 16343, 14334, 630, 15477, 3072]",10
5717,Fundacion Pablo Wilches,5717,"[7751, 7387, 198, 16635, 2067, 10261, 7700, 9415]",12
5718,Fundacion Parque De La Cultura Cafetera,5718,"[16435, 16343, 939, 13280, 526, 3133, 12022, 11279, 11632]",11
5719,Fung Llc,5719,"[7115, 5696, 13415, 6467, 12901, 6394, 14004, 2947, 3830, 17386, 10907, 8053, 8344, 14356, 6455, 14166, 4208, 7033, 2889, 7123, 8904, 13412, 13835, 17331, 13413, 12051, 16385, 5711, 6406, 10537, 17062, 4274, 9963, 6399, 7950, 6378, 15475, 549, 17063, 17690, 10752, 13844, 7082, 12286, 17541, 7139, 9770, 6457, 8181, 6595, 9911, 2899, 6604, 13795, 8351]",11
5720,Funparke Nig Ltd.,5720,"[1141, 10292, 12135, 11314, 8231, 11304, 1453, 11319]",10
5721,"Fuqing Futaba Deda Traffic Equipment Co., Ltd.",5721,"[1575, 2425, 2192, 11536, 12592, 15538, 262, 2403, 15416, 4453, 16626, 118, 4965, 92]",10
5722,"Fuqing Jianing Cosmetics Co., Ltd.",5722,"[4830, 14502, 5747, 3057, 993, 13538, 17150, 8445]",12
5723,"Fuqing Liya Plastic Co., Ltd.",5723,"[4282, 1283, 1054, 14261, 746, 3808, 16450, 16579, 16794, 1282, 12963, 14391, 10600, 4722, 12509, 4325]",11
5724,"Furniture Co., Ltd., Dongguan Qi Chong",5724,"[7768, 2019, 9060, 14864, 14334, 9130, 4220, 92]",11
5725,Furniture Palace,5725,"[11221, 11492, 675, 14960, 16579, 14004, 11071, 5732, 9060, 5729]",11
5726,Future Coaching And Silks Solutions,5726,"[7926, 4481, 4630, 9100, 13681, 3072, 4553, 13368, 3644, 7540, 73, 7282, 14677, 10528, 5744, 8744, 5728, 14581]",12
5727,Future Foods Llc.,5727,"[15349, 12808, 11492, 4525, 17502, 15981]",10
5728,Future Forwarding Co.,5728,"[7898, 16066, 354, 4002, 5255, 3997, 3996, 7897, 16943, 11080, 6416, 7901, 4463, 13010, 16068, 4001, 4724]",10
5729,Future International,5729,"[5365, 2405, 9464, 14173, 17466, 16748, 5561, 3524, 8301, 16018, 13928, 12691, 16481, 16151, 9455, 4170, 13747, 16434, 9742, 15408, 12609, 5170, 15840, 83, 12179, 15217, 7950, 5242, 6258, 4533, 1352, 10396, 7404, 15639, 5052, 8794, 9461, 15640, 1817, 7048, 17296, 9035, 9394, 14692, 16749, 16003, 10341, 4451, 9355, 17515, 11510, 11172, 13730, 13609, 1393, 1005, 1035, 11322, 2506, 5232, 2839, 13909, 4723, 8290, 14253, 17558, 6374, 12558, 9145, 15250, 17031, 10781, 6299, 9131, 1138, 16535, 7313, 10937, 11748, 10023, 2724, 9571, 8814, 12755, 5057, 11024, 14244, 9172, 9452, 6720, 16527, 12992, 10132, 9151]",18
5730,Future Lifestyle Fashions Ltd.,5730,"[4937, 2410, 7595, 5472, 13397, 7928, 4463, 9087, 11071, 12509, 5732]",13
5731,Future Pipe Industries Qcjsc,5731,"[4964, 83, 1035, 11701, 7632, 15408, 7296, 12745, 16890, 1807, 7515, 9571, 3617, 4461, 16444, 15090, 11969, 195, 7516, 8169, 987, 5877, 2672, 5729, 12074, 8067, 15185, 4946, 3630, 111, 1037, 12887, 721, 9131, 12658, 1817, 9887, 13162, 13683, 11524, 15210, 16347, 10810, 926, 7949, 12867]",18
5732,Future Retail Llc,5732,"[7522, 10186, 15714, 4686, 16287, 5725, 15956, 488]",18
5733,"Future Well Shoes Pvt., Ltd.",5733,"[14654, 15054, 1322, 17098, 1863, 10809, 10254, 15030]",11
5734,"Fuxiang Group (Fujian) Co., Ltd.",5734,"[440, 5762, 15477, 2379, 2532, 10261, 11071, 17195, 2350]",20
5735,Fuyao Glass America Inc.,5735,"[12902, 10784, 12855, 12592, 9701, 16152, 12526, 5833, 12587, 11221, 12523, 4179, 12853, 11219, 15415, 92, 4708, 7223, 4711, 851, 403, 6105, 12525]",13
5736,"Fuzhou C & D Co., Ltd.",5736,"[15300, 8744, 16641, 5674, 3644, 6419]",15
5737,"Fuzhou Guotai Rubber Co., Ltd.",5737,"[15416, 16611, 92, 411, 15893, 16721, 10266, 6398, 12949, 6468, 290, 2277, 13323, 3092, 3443, 7656]",11
5738,"Fuzhou Haotianyu Imp. & Exp. Trade Co., Ltd.",5738,"[13939, 10605, 13893, 13167, 16279, 7923, 14172, 11279, 4379, 5693, 8077, 15477, 232, 193, 12592, 16819, 14171, 17537, 12984, 701, 5694, 15416, 13130, 12174, 7208, 5744, 10602, 1600]",15
5739,"Fuzhou Kang Xin Yuan Imp. & Exp. . Trade Co., Ltd.",5739,"[13514, 11749, 11811, 12509, 17357, 15477, 101, 4067, 10602, 8644, 10295, 12373, 11071, 17633, 13920, 10261, 16643, 8225, 13161, 12592, 412, 12399, 13927, 13783, 8077, 8386, 237, 11120, 7983, 100, 17438, 17714, 13860, 17368, 7242, 13459, 13202, 13475, 7149, 16188]",15
5740,Fuzhou Shanhecheng Imp. And,5740,"[10292, 232, 4711, 14091, 9247, 6427, 4067, 8150]",15
5741,"Fuzhou Xin Jia Xin Room Products Co., Ltd.",5741,"[3064, 14912, 9228, 3133, 92]",11
5742,"Fuzhou Yi Mold Co., Ltd.",5742,"[12509, 7159]",15
5743,"Fuzhou Yidelun Shoes Co., Ltd.",5743,"[8150, 3910, 14334, 2128, 11072, 8918]",11
5744,G & B International Inc.,5744,"[12443, 11631, 8836, 15413, 3733, 354, 11719, 13511, 5257, 5548, 3547, 13496, 9854, 1867, 17526, 10603, 10509, 69, 1945, 8147, 1080, 6255, 10398, 14195, 12373, 232, 17704, 6837, 2331, 9907, 11492, 4470, 8744, 16622, 5876, 7845, 6640, 10604, 17541, 12259, 14041, 9882, 8749, 100, 14184, 2353, 5567, 4339, 5608, 4314, 610, 13204, 5055, 5190, 6351, 8458, 12491, 6685, 16074, 6700, 15545, 14171, 7787, 2718, 13775, 3617, 7716, 15920, 5671, 10332, 17716, 11825, 13961, 1305, 17238, 15821, 6396, 980, 9899, 3779, 4912, 6524, 11552, 14026, 17448, 5676, 4384, 13156, 13817, 13172, 13958, 2816, 1882, 3797, 17531, 13039, 375, 16589, 10786, 11925, 4186, 14077, 8796, 13176, 3767, 15306, 15498, 3565, 6405, 5484, 17633, 8555, 11005, 3312, 6254, 4704, 5832, 10385, 3532, 12496, 8128, 2369, 4560, 9825, 17733, 5820, 17601, 16127, 12344, 8365, 14273, 8479, 14038, 6101, 353, 7448, 17220, 7047, 2546, 13479, 6707, 3363, 5693, 13028, 8657, 7369, 4780, 5805, 17379, 789, 12555, 9441, 13445, 6391, 4747, 10308, 13313, 5283, 4122, 16819, 5823, 1762, 13179, 546, 5948, 3257, 1479, 2832, 11484, 2764, 7781, 10794, 3724, 1033, 562, 14331, 16111, 226, 9247, 6495, 8210, 14224, 17328, 5738, 8475, 5138, 2201, 6419, 17779, 8912, 8503, 1142, 5082, 6442, 10437, 13921, 12631, 7921, 3803, 13355, 6484, 4379, 10227, 17555, 7849]",15
5745,G & B Trading Co.,5745,"[7032, 14188, 279, 8429, 10035, 17097, 5672, 1837, 15477, 470, 14851, 6443, 1090, 13860, 9023, 8803, 11900, 7357, 4781, 17591, 8205, 16970, 566, 14243, 10617, 12621, 17749, 15522, 12916, 3489, 13905, 14206, 9882, 34, 603, 6961, 17438, 6101, 13885, 12282, 12294, 17347, 6148, 17800, 17348, 17441, 8080, 13894, 12275, 10007, 13979, 16053, 14857, 4932, 1514, 84, 4933, 5738, 5994, 1334, 12587, 13871, 13183, 826, 12592, 8155, 11631, 6421, 2799, 15959, 17335, 2282]",10
5746,G & G Shipping,5746,"[14998, 5833, 1446, 6558, 9882, 6837, 425, 6512, 4463, 5835, 2107, 8743, 9523, 828, 4959, 11409, 5530, 354, 17830, 2525]",10
